0.3, 0.7, 100, 0, 0, 1
0.3, 0.7, 150, 1, 0, 1
0.3, 0.7, 200, 0, 0, 0
0.3, 0.7, 250, 1, 1230, 0
0.3, 0.7, 300, 1, 816, 0
0.3, 0.7, 350, 0, 0, 0
0.3, 0.7, 400, 0, 0, 0
0.3, 0.7, 450, 0, 0, 0
0.3, 0.7, 500, 0, 0, 0
0.4, 0.7, 100, 0, 816, 0
0.4, 0.7, 150, 0, 816, 1
0.4, 0.7, 200, 0, 816, 1
0.4, 0.7, 250, 0, 1230, 0
0.4, 0.7, 300, 0, 0, 0
0.4, 0.7, 350, 0, 816, 1
0.4, 0.7, 400, 0, 816, 0
0.4, 0.7, 450, 0, 0, 0
0.4, 0.7, 500, 0, 0, 0
0.5, 0.7, 100, 9, 816, 1
0.5, 0.7, 150, 1, 1245, 0
0.5, 0.7, 200, 0, 816, 0
0.5, 0.7, 250, 0, 0, 0
0.5, 0.7, 300, 0, 0, 0
0.5, 0.7, 350, 0, 0, 0
0.5, 0.7, 400, 0, 816, 0
0.5, 0.7, 450, 0, 0, 0
0.5, 0.7, 500, 0, 816, 0
0.6, 0.7, 100, 0, 816, 1
0.6, 0.7, 150, 0, 1245, 1
0.6, 0.7, 200, 0, 0, 0
0.6, 0.7, 250, 0, 0, 0
0.6, 0.7, 300, 0, 0, 0
0.6, 0.7, 350, 0, 0, 0
0.6, 0.7, 400, 0, 0, 0
0.6, 0.7, 450, 0, 0, 0
0.6, 0.7, 500, 0, 0, 0
