0.5, 0.5, 100, 1, 0, 0
0.5, 0.5, 150, 0, 816, 0
0.5, 0.5, 200, 0, 816, 0
0.5, 0.5, 250, 1, 894, 0
0.5, 0.5, 300, 0, 0, 0
0.5, 0.5, 350, 0, 0, 0
0.5, 0.5, 400, 0, 0, 0
0.5, 0.5, 450, 0, 0, 0
0.5, 0.5, 500, 0, 0, 0
0.6, 0.5, 100, 0, 1778, 0
0.6, 0.5, 150, 0, 0, 0
0.6, 0.5, 200, 0, 894, 0
0.6, 0.5, 250, 1, 816, 0
0.6, 0.5, 300, 0, 0, 0
0.6, 0.5, 350, 0, 894, 0
0.6, 0.5, 400, 0, 816, 0
0.6, 0.5, 450, 0, 0, 0
0.6, 0.5, 500, 0, 0, 0
0.7, 0.5, 100, 0, 1292, 0
0.7, 0.5, 150, 0, 816, 0
0.7, 0.5, 200, 0, 0, 0
0.7, 0.5, 250, 0, 0, 0
0.7, 0.5, 300, 0, 0, 0
0.7, 0.5, 350, 0, 0, 0
0.7, 0.5, 400, 0, 0, 0
0.7, 0.5, 450, 0, 816, 0
0.7, 0.5, 500, 0, 0, 0
0.8, 0.5, 100, 1, 1549, 0
0.8, 0.5, 150, 0, 1245, 0
0.8, 0.5, 200, 0, 816, 0
0.8, 0.5, 250, 1, 0, 0
0.8, 0.5, 300, 0, 0, 0
0.8, 0.5, 350, 1, 0, 0
0.8, 0.5, 400, 0, 0, 0
0.8, 0.5, 450, 0, 0, 0
0.8, 0.5, 500, 0, 816, 0
