0.9, 0.5, 100, 0, 0, 1
0.9, 0.5, 150, 0, 1292, 0
0.9, 0.5, 200, 0, 1391, 0
0.9, 0.5, 250, 0, 0, 0
0.9, 0.5, 300, 0, 816, 0
0.9, 0.5, 350, 0, 0, 0
0.9, 0.5, 400, 0, 0, 0
0.9, 0.5, 450, 0, 0, 0
0.9, 0.5, 500, 0, 0, 0
0.1, 0.6, 100, 0, 0, 0
0.1, 0.6, 150, 1, 1230, 0
0.1, 0.6, 200, 1, 0, 0
0.1, 0.6, 250, 1, 0, 0
0.1, 0.6, 300, 0, 0, 0
0.1, 0.6, 350, 0, 816, 0
0.1, 0.6, 400, 0, 0, 0
0.1, 0.6, 450, 0, 816, 0
0.1, 0.6, 500, 0, 0, 0
0.2, 0.6, 100, 6, 816, 5
0.2, 0.6, 150, 0, 816, 0
0.2, 0.6, 200, 0, 0, 0
0.2, 0.6, 250, 1, 0, 0
0.2, 0.6, 300, 0, 0, 0
0.2, 0.6, 350, 0, 816, 0
0.2, 0.6, 400, 1, 0, 0
0.2, 0.6, 450, 0, 816, 0
0.2, 0.6, 500, 0, 816, 0
0.3, 0.6, 100, 0, 0, 1
0.3, 0.6, 150, 0, 1230, 0
0.3, 0.6, 200, 0, 816, 0
0.3, 0.6, 250, 0, 0, 1
0.3, 0.6, 300, 0, 0, 0
0.3, 0.6, 350, 0, 0, 0
0.3, 0.6, 400, 0, 894, 0
0.3, 0.6, 450, 0, 0, 0
0.3, 0.6, 500, 0, 894, 0
