0.4, 0.6, 100, 0, 0, 0
0.4, 0.6, 150, 5, 894, 0
0.4, 0.6, 200, 0, 1292, 1
0.4, 0.6, 250, 1, 0, 0
0.4, 0.6, 300, 0, 816, 0
0.4, 0.6, 350, 0, 0, 0
0.4, 0.6, 400, 0, 0, 0
0.4, 0.6, 450, 0, 0, 0
0.4, 0.6, 500, 0, 0, 0
0.5, 0.6, 100, 0, 816, 0
0.5, 0.6, 150, 1, 0, 0
0.5, 0.6, 200, 0, 816, 1
0.5, 0.6, 250, 0, 0, 0
0.5, 0.6, 300, 0, 0, 0
0.5, 0.6, 350, 1, 0, 0
0.5, 0.6, 400, 0, 0, 0
0.5, 0.6, 450, 0, 0, 0
0.5, 0.6, 500, 0, 0, 0
0.6, 0.6, 100, 0, 816, 1
0.6, 0.6, 150, 0, 1230, 6
0.6, 0.6, 200, 0, 0, 0
0.6, 0.6, 250, 0, 816, 0
0.6, 0.6, 300, 0, 0, 0
0.6, 0.6, 350, 0, 0, 0
0.6, 0.6, 400, 0, 0, 0
0.6, 0.6, 450, 0, 816, 0
0.6, 0.6, 500, 0, 816, 0
0.7, 0.6, 100, 1, 894, 1
0.7, 0.6, 150, 0, 1245, 0
0.7, 0.6, 200, 0, 894, 0
0.7, 0.6, 250, 0, 816, 0
0.7, 0.6, 300, 0, 816, 0
0.7, 0.6, 350, 0, 816, 0
0.7, 0.6, 400, 0, 0, 0
0.7, 0.6, 450, 0, 0, 0
0.7, 0.6, 500, 0, 0, 0
