0.9, 0.1, 100, 0, 1245, 0
0.9, 0.1, 150, 1, 0, 0
0.9, 0.1, 200, 0, 0, 1
0.9, 0.1, 250, 1, 0, 0
0.9, 0.1, 300, 0, 894, 0
0.9, 0.1, 350, 0, 0, 0
0.9, 0.1, 400, 0, 0, 0
0.9, 0.1, 450, 0, 0, 0
0.9, 0.1, 500, 0, 0, 0
0.1, 0.2, 100, 7, 894, 1
0.1, 0.2, 150, 1, 0, 0
0.1, 0.2, 200, 0, 894, 1
0.1, 0.2, 250, 1, 0, 0
0.1, 0.2, 300, 1, 0, 1
0.1, 0.2, 350, 0, 0, 0
0.1, 0.2, 400, 0, 0, 5
0.1, 0.2, 450, 1, 0, 0
0.1, 0.2, 500, 0, 0, 0
0.2, 0.2, 100, 1, 1292, 1
0.2, 0.2, 150, 0, 0, 1
0.2, 0.2, 200, 0, 0, 0
0.2, 0.2, 250, 1, 0, 1
0.2, 0.2, 300, 0, 0, 0
0.2, 0.2, 350, 0, 894, 0
0.2, 0.2, 400, 0, 0, 1
0.2, 0.2, 450, 5, 894, 0
0.2, 0.2, 500, 0, 0, 0
0.3, 0.2, 100, 0, 0, 0
0.3, 0.2, 150, 0, 816, 0
0.3, 0.2, 200, 0, 0, 0
0.3, 0.2, 250, 1, 0, 1
0.3, 0.2, 300, 0, 0, 1
0.3, 0.2, 350, 0, 0, 0
0.3, 0.2, 400, 0, 0, 0
0.3, 0.2, 450, 0, 0, 1
0.3, 0.2, 500, 0, 0, 0
