0.5, 0.1, 100, 7, 0, 1
0.5, 0.1, 150, 0, 0, 1
0.5, 0.1, 200, 5, 0, 1
0.5, 0.1, 250, 1, 894, 0
0.5, 0.1, 300, 0, 816, 0
0.5, 0.1, 350, 0, 0, 0
0.5, 0.1, 400, 0, 0, 1
0.5, 0.1, 450, 0, 0, 0
0.5, 0.1, 500, 0, 894, 0
0.6, 0.1, 100, 5, 0, 1
0.6, 0.1, 150, 0, 894, 0
0.6, 0.1, 200, 1, 1245, 1
0.6, 0.1, 250, 1, 0, 0
0.6, 0.1, 300, 0, 816, 0
0.6, 0.1, 350, 0, 816, 0
0.6, 0.1, 400, 1, 894, 0
0.6, 0.1, 450, 0, 0, 0
0.6, 0.1, 500, 0, 0, 0
0.7, 0.1, 100, 1, 1245, 0
0.7, 0.1, 150, 0, 1230, 0
0.7, 0.1, 200, 5, 816, 1
0.7, 0.1, 250, 0, 816, 0
0.7, 0.1, 300, 0, 0, 1
0.7, 0.1, 350, 0, 0, 0
0.7, 0.1, 400, 0, 0, 0
0.7, 0.1, 450, 0, 0, 0
0.7, 0.1, 500, 0, 0, 0
0.8, 0.1, 100, 0, 0, 1
0.8, 0.1, 150, 0, 816, 0
0.8, 0.1, 200, 0, 816, 0
0.8, 0.1, 250, 0, 894, 0
0.8, 0.1, 300, 0, 894, 0
0.8, 0.1, 350, 0, 816, 0
0.8, 0.1, 400, 0, 0, 0
0.8, 0.1, 450, 0, 0, 0
0.8, 0.1, 500, 0, 0, 0
