0.8, 0.2, 100, 0, 0, 1
0.8, 0.2, 150, 0, 816, 0
0.8, 0.2, 200, 0, 0, 0
0.8, 0.2, 250, 0, 894, 0
0.8, 0.2, 300, 5, 894, 0
0.8, 0.2, 350, 0, 0, 0
0.8, 0.2, 400, 0, 816, 0
0.8, 0.2, 450, 0, 0, 0
0.8, 0.2, 500, 0, 0, 0
0.9, 0.2, 100, 9, 816, 1
0.9, 0.2, 150, 1, 0, 1
0.9, 0.2, 200, 1, 816, 0
0.9, 0.2, 250, 0, 816, 0
0.9, 0.2, 300, 0, 816, 0
0.9, 0.2, 350, 0, 0, 0
0.9, 0.2, 400, 0, 0, 0
0.9, 0.2, 450, 0, 816, 0
0.9, 0.2, 500, 0, 0, 0
0.1, 0.3, 100, 0, 894, 1
0.1, 0.3, 150, 1, 1245, 0
0.1, 0.3, 200, 0, 0, 0
0.1, 0.3, 250, 0, 1245, 0
0.1, 0.3, 300, 0, 816, 0
0.1, 0.3, 350, 1, 0, 6
0.1, 0.3, 400, 0, 0, 0
0.1, 0.3, 450, 1, 0, 0
0.1, 0.3, 500, 1, 0, 0
0.2, 0.3, 100, 6, 894, 0
0.2, 0.3, 150, 0, 0, 1
0.2, 0.3, 200, 0, 816, 1
0.2, 0.3, 250, 0, 0, 1
0.2, 0.3, 300, 0, 816, 1
0.2, 0.3, 350, 0, 894, 1
0.2, 0.3, 400, 0, 0, 0
0.2, 0.3, 450, 0, 0, 0
0.2, 0.3, 500, 0, 0, 0
