0.7, 0.3, 100, 6, 816, 1
0.7, 0.3, 150, 0, 1391, 0
0.7, 0.3, 200, 0, 0, 1
0.7, 0.3, 250, 0, 0, 0
0.7, 0.3, 300, 1, 816, 0
0.7, 0.3, 350, 0, 0, 0
0.7, 0.3, 400, 0, 0, 0
0.7, 0.3, 450, 0, 0, 0
0.7, 0.3, 500, 0, 0, 0
0.8, 0.3, 100, 0, 0, 1
0.8, 0.3, 150, 0, 894, 1
0.8, 0.3, 200, 0, 1230, 0
0.8, 0.3, 250, 0, 894, 0
0.8, 0.3, 300, 0, 0, 0
0.8, 0.3, 350, 0, 0, 0
0.8, 0.3, 400, 0, 0, 0
0.8, 0.3, 450, 0, 816, 0
0.8, 0.3, 500, 0, 0, 0
0.9, 0.3, 100, 0, 894, 0
0.9, 0.3, 150, 0, 0, 0
0.9, 0.3, 200, 0, 816, 0
0.9, 0.3, 250, 0, 816, 0
0.9, 0.3, 300, 0, 0, 0
0.9, 0.3, 350, 0, 0, 0
0.9, 0.3, 400, 0, 0, 0
0.9, 0.3, 450, 0, 0, 0
0.9, 0.3, 500, 0, 0, 0
0.1, 0.4, 100, 5, 0, 0
0.1, 0.4, 150, 7, 0, 9
0.1, 0.4, 200, 1, 0, 0
0.1, 0.4, 250, 0, 816, 1
0.1, 0.4, 300, 0, 0, 1
0.1, 0.4, 350, 0, 0, 0
0.1, 0.4, 400, 0, 816, 0
0.1, 0.4, 450, 0, 0, 0
0.1, 0.4, 500, 0, 0, 0
