0.1, 0.5, 100, 0, 0, 1
0.1, 0.5, 150, 0, 816, 0
0.1, 0.5, 200, 1, 816, 0
0.1, 0.5, 250, 1, 0, 0
0.1, 0.5, 300, 0, 0, 0
0.1, 0.5, 350, 1, 0, 0
0.1, 0.5, 400, 7, 816, 0
0.1, 0.5, 450, 0, 0, 1
0.1, 0.5, 500, 0, 0, 0
0.2, 0.5, 100, 0, 0, 0
0.2, 0.5, 150, 1, 816, 0
0.2, 0.5, 200, 0, 816, 1
0.2, 0.5, 250, 0, 816, 0
0.2, 0.5, 300, 0, 0, 0
0.2, 0.5, 350, 0, 0, 0
0.2, 0.5, 400, 0, 816, 0
0.2, 0.5, 450, 0, 0, 0
0.2, 0.5, 500, 0, 0, 0
0.3, 0.5, 100, 1, 894, 0
0.3, 0.5, 150, 6, 0, 0
0.3, 0.5, 200, 1, 0, 0
0.3, 0.5, 250, 1, 0, 0
0.3, 0.5, 300, 0, 0, 0
0.3, 0.5, 350, 0, 0, 0
0.3, 0.5, 400, 0, 816, 0
0.3, 0.5, 450, 0, 0, 0
0.3, 0.5, 500, 0, 0, 0
0.4, 0.5, 100, 0, 0, 0
0.4, 0.5, 150, 6, 816, 0
0.4, 0.5, 200, 0, 1245, 0
0.4, 0.5, 250, 0, 816, 0
0.4, 0.5, 300, 0, 0, 0
0.4, 0.5, 350, 0, 0, 0
0.4, 0.5, 400, 5, 0, 0
0.4, 0.5, 450, 0, 0, 0
0.4, 0.5, 500, 0, 816, 0
